MENU_NAME,DATA
대구알,생대구 사시면 대구알과 고니 있잖아요.. 고니는 국 끓이실 때 넣으시면 되시구요.. 대구알은 양념하셔서 드시면 되세요
만능간장,오랜만에 백종원의 만능간장 만들어 놓고 다양한 반찬을 만들어 보았어요  간단하게 만들어서 냉장고에 넣어 두었다가 볶음이나 조림을 할 때 사용하면 참 편하고 좋답니다 바빴던 연말과 연초에 정말 휘리릭 반찬을 만들어내기도 하고 볶음밥과 여러 가지 양념장으로 이용을 하기도 했어요  잠깐 잊고 지냈던 만능 간장 한 번 만들어 보아요
배깍두기,백종원의 배깍두기는 정말 맛있지만 만들기도 간편해요..
깻잎김치,안녕하세요 집에서 놀면서 돈벌고 있는 평민 복댕이 인사드리옵니다 오늘은 깻잎요리로 깻잎김치 쉬우면서도 맛있게 만드는 초간단 방법을 폿팅하려해요 초보 주부도 쉽게 할수있는 초간단 방법으로 레시피대로 천천히 따라오시만하면 집반찬 하나 추가되는거에요
동치미,요즘 날씨가 추워서 식사때마다 국을 열심히? 끓이고 있는 성준맘!!! 국 끓이는것도 일이라죠 ㅋㅋㅋ 국 끓이기도 귀찮고 ㅠㅠ 아~~~ 뭐 좋은거 없을까 고민하던중 ㅠㅠ 집에서 간단히 만들어 먹을수 있는 동치미를 만들어보았어요^^ 국물이 시원해서 좋고 국 없을때 동치미국물 떠서 먹어도 되고^^ ?동치미 담아놓고 며칠만있음 어느정도 익으니까 맛나게 먹을수 있어서~~~ 후딱 만들어보았답니다^^ ? 시원하고 맛있는 동치미~~~~ 요거 하나면 식탁위가 시원해지죠 ㅋㅋㅋ 국물도 시원해서 맛있고 나중에 국수도 말아서 먹어봐야겠어요^^ 집에있는 재료로 간단하게 만들었기 때문에~~~ 만들기도 쉽고 맛은 더 좋답니다^^
봄동겉절이,상큼하게 봄동겉절이 만들었네요. 고소한 봄동무침 겨울이 다 지나간 것도 아닌데 김장김치가 살짝 물리려고 하더라고요. 이러면 이러면 곤란한데요.ㅠ 다행인 건 서리맞고 자란 봄동이 시중에 보인다는 것. 봄동 무침 간단하게 들들 무쳐서  밥상 위에 떡하니 올려봅니다. 
달래봄동겉절이,겨울에 만나는 봄나물은 반갑기 그지없지요 긴 겨울도 김장김치도 슬슬 지겨워지기 시작할 때 떡하니 나타나준 봄동으로 무침일지 샐러드일지 모를 겉절이를 만들었어요
나박김치,명절의 차례상의 올리려고 개운하게 나박 물김치를 담갔어요 미리 담가 놓아야 명절에 맛있게 먹을 수있어요 좀 이른듯하지요~^^
배추물김치,갑자기 기온이 내려 가면 배추가 언다고 나름 ? 알이 찬 배추라고 애들아빠가 텃밭에서 뽑아 놓고간 배추로 백김치 담궜습니다. 먹을때 꺼내 먹기 편하게 미리 잘라 국물이 그리 많지 않게 담궜더니 아이들이 잘먹네요.
봄동겉절이,김장김치가 조금씩 익어 가고 있으니 한동안은 이렇게 겉절이로 입맛 살겠죠^^ 봄동 겉절이 한번 식탁에 올려 보세요 너~무 상큼합니다♥
연어쌈장,연어캔으로 만든 연어쌈장이에요 쌈밥으로 만들어도  밥에 비벼먹어도  주먹밥을 만들어도 맛있구요 심지어 찌개를 끓여도 맛나다고 하더라구요^^ 맛있는 연어쌈장이랍니다~
나박물김치,안녕하세요 이제 명절이 코앞으로 다가왔기에 저도 어제부터는 하나씩 준비하기 시작했답니다 명절이면 가장 먼저 김치를 담아놓아야 하기에 물김치를 늦은 밤에 부지런히 담았답니다 명절이면 기름진 음식을 많이 먹기에 꼭 물김치는 필수인 것 같아요 또한 차례상에도 올라가기 때문에 미리 담아야지만 명절이면 알맞게 익어 가장 맛있게 먹을 수 있답니다^^
나박물김치,이제 슬슬 구정 음식을 해야하죠  몰아서 하면 힘들어 전 하나씩 미리 미리 해놓아요  그래서 겉절이를 담그면서 나박김치를 담궜어요  지금 담궈 놓으면 구정때 먹기 딱 좋아 젤 먼저 만들었어요  느끼한 전이랑 만두국 먹을때 정말 잘어울리는 물김치인거 같아요 입맛에 따라 새콤달콤 하게 먹기좋은 나박김치  구정대비 첫번째 요리로 미리  해놓으시는건 어떠세요^^ 
나박김치,이제 구정 명절 정말 얼마 안 남았네요 명절때 느끼한 음식들 드시면 시원한 나박김치가 꼭 있어야겠지요 명절때 빠지면 안되는 나박김치 맛있게 담아보세요~~
연겨자배추겉절이,명절의 기름진 음식과 함께 먹으면 좋을 상콤한 생채소 무침이 하나쯤 있으면 좋지요. 서양적인 느낌의 샐러드 보다는 우리네 명절과 잘 어울리는 겉절이가 좋겠다 싶어 코 끝이 찡해지는 연겨자를 넣고 만든 양념에 쓱쓱 버무린 연겨가 배추무침이랍니다.
청국장,메주를 만들고 _은콩을 토스트오븐기에 넣어 만든청국장입니다 볏집이없어 청국장가루를 넣어 만들었습니다
어리굴젓,제철인 굴을 이용하여 젓갈으루 담아놓으면 오래토록 두고 먹을수 있는 최고의 밑반찬 입니다~~ 어리굴젓은 따끈한 밥에 듬뿍 넣어 쓱쓱 비벼 먹어야 제맛이지요~~~  어리굴젓에 비벼 먹는 밥은 밥 한 그릇이 어디로 갔지 생각하게 한답니다~~~          
샐러리김치,파스타소스나 샐러드에 자주 이용하는 샐러리를 매콤달콤하게 무쳐 간이 베게 며칠 숙성 시킨 후 드셔 보세요. 아삭아삭한 식감과 새콤달콤한 맛이 그냥 밥반찬으로도 좋구요  고기 구워드실때 느끼한 고기맛을 싹 잡아주는 상큼한 곁들이 음식으로도 훌륭하답니다.^^
동치미,집에서 무랑 배를 가지고 왔었지용 ㅋㅋㅋㅋ  그래서 열심히 집에서 노는 김에 동치미를 만들었어요 ㅋㅋㅋㅋ           근데 무슨 꽃보다 남자의 김현중도 아니고 설탕과 소금만 있으면 된다는   레시피를 보고... 후다다다닥 만들었어용 ㅋㅋㅋ     넘나 쉬우니깐 속는셈 치고 만들어 보세용~ 
봄동겉절이,이제 봄이구나 ~ 라고 생각이 드는건.. 요즘 마트에서 장을 볼때 인거 같아요  봄동 냉이 등 봄나물이 슬슬 보이기 시작하더라구요  초봄 가장 먼저 접하게 되는 봄동 고소한 맛이 일품이라 겉절이 살짝 데쳐서 나물 쌈등으로 많이 해 먹는데요 이맘때쯤이 되면 겨울김장김치 대신 산뜻하게 #봄동겉절이 가 무지 _기긴 해요   얼마전 여행을 다녀와서 그 후유증이 어마어마 해서 좀 지쳐 있었는데  몸보신 할겸 오리백숙 끓이면서 곁들임으로 #봄동겉절이 만들어 봤어요  집근처 마트에 가니 봄동 1포기 대략 200g 조금 넘는 포기가 천원정도 하더라구요   봄동 한포기면 두식구 반찬으로 몇일 먹거든요   두포기 정도 사다가 한포기는 봄동겉절이 만들고  한포기는 봄동삶아서 김넣고 나물무침 하면 참 맛있어요  봄이니깐 산뜻하게 #봄동무침 #봄동겉절이만드는법 알려 드릴께요 
초고추장,몸에 좋은브로콜리와 양배추를 샀어요~  간단하게 끓는물에 데쳐서~~   새콤달콤하게 초고추장을 만들어 찍어먹게  해주니까 맛있게 먹더라고요.?   
바지락쌈장,참치캔 대신 ?바지락 통조림으로 참기름 대신 버터를 넣고 볶아 구수한듯 고소한 버터 바지락쌈장을 만들었습니다. 텃밭의 배추를 쌈장에 푹 찍어 먹어 보고 손으로는 저의 머리를 쓰담쓰담~ 하고 입으로는  참 잘했어요~  말하는 자기주도적 칭찬이 절로 나오더 군요~~
배추겉절이,마켓에 갔더니  노란 속배추가 너무 맛나보여 얼른 집어와서  배추 겉절이를 만듭니다. 백종원 배추 겉절이 레시피는  절대 실패 없는 맛!
만능연어장,한 달을 감기로 고생했더니 입맛이 뚝 떨어져 살도 쭉쭉 빠져버렸어요.  이러다 골병들 것 같아 주말부터 입맛 없어도 조금씩 먹기 시작했더니 월요일 아침부터 식욕 폭발 ㅋㅋㅋㅋㅋㅋ  아들 어린이집 보내놓고 반찬 만들기 삼매경에 빠져 안 먹던 점심까지 챙겨 먹은 거 있죠?   반찬은 세 가지를 만들었는데요 그 중 첫 번째 타자로 cj알래스카 연어 통조림을 이용한 만능 연어장을 소개해드릴까 해요.  만능연어장은 만드는 법도 간단하고  맛도 정말 좋아서 입맛 없을 때나 반찬 없을 때 뜨신 밥에 슥슥 비벼 먹으면 최고 최고!  그럼 만능연어장 만드는 법  지금 바로 시작해요 ♪  
감태김치,요리 제목만 듣고 생소하신 분들 많으셨죠. 남도에서는 이 계절만 되면 만들어서 즐겨먹는 반찬 중 하나랍니다. 저희도 3번째 만들어  벌써 다 먹어버렸네요. 감태만 있으면 꼭 권하고 싶은 반찬이네요.
장,음력 정월날 장담구면 장맛이 가장 좋다고 합니다  기온의 차이에 따라 늦게 담을수록 소금량이 증가해야 맛이 변질되는것을 막아요
봄동겉절이,봄철 입맛 돋구는 산뜻한 봄동 겉절이 만드는법
소고기쌈장,저장용기에 담아두고 상추와 함께 싸먹거나 오니기리 속재료로 넣으면 아주 맛이 좋은 소고기쌈장이예요. 원래는 청양고추를 담뿍 넣어 매콤하게 먹는데 아이들과 함께 먹으려고 청양고추는 넣지 않았어요. 매운맛이 빠지니 오히려 고기와 다진멸치의 풍미가 살아서 더 구수하고 담백하네요. 아이들의 밥도둑은 김이잖아요 ~ 요건 김보다 더~ 밥도둑 ! 밥 잘먹게 하는 레시피입니다. 김보단 소고기와 멸치 듬뿍 넣은 쌈장이 몸에 더 좋으니 주먹밥으로 만들어 주셔도 참 좋은 소고기쌈장 RECIPE 시작할게요 : ) 
냉이강된장,냉이를 가득넣어 만든 강된장
무고추장,냉장고속 묵은 고추장 살리기~ 이보은쌤의 특급조치~ 무를 갈아 끓여 묵은 고추장볶아두면 오래보관할수 있어요~ 가을.겨울 무를 넣어 달큰하여 그대로 밥에 쓱쓱 비벼두 맛나고 만능양념처럼 사용해두 되네요.
파김치,고기와 먹을때도 맛있고  라면이랑 먹어도 맛있는 파김치!뭐니뭐니해도 양념이 맛있어야 파김치가 맛있죠^^ 
강된장,배는 고픈데 마땅히 먹을 반찬도 없고 입맛도 뚝 떨어졌을때 요놈 하나면 밥 한그릇 뚝딱하지요! 바로 '강된장' 입니다. 냉장고 안에 있는 재료들을 가지고 강된장을 만들어 보았어요.
김치,중요한 날 이렇게 예쁘게 썰어 놓으면 상차림이 한껏 더 돋보일 거 같아요 
상추겉절이,짜지않게 무쳐 먹는 상추 겉절이 짜지기 쉬우니 슴슴하게 무쳐요
풋마늘겉절이,입맛 없는 봄과 겨울이 바뀌는 환절기에 이렇게 만든 겉절이를 한 입 먹으면 편마늘 2개 먹는 알싸한 맛이 입에 감돌아 입맛을 확 돋구어준답니다.
갈치젓,저희 집엔 겹살이 먹을때 빼놓지 않는 갈치속젓 양념이네요 레시피라 할껀없지만 꼬기 ㆍ젓갈 좋아하시는 분은 요로코롬 드셔보셔유~~^^ 삼겹살 먹을때 갈치속젓 끊여 콕~ 찍어 먹으면 느끼하지도 않고 맛있답니다 속젓에 들어 있는 마늘ㆍ땡초 찝어 꼬기랑 같이 먹음 굿~
상추겉절이,상추 특유의 산뜻한 맛이 일품이에요. 이대로 먹어도 좋고 고기반찬과 함께 먹어도 좋고 밥에 넣어 비벼 먹어도 맛있답니다. 생각보다 훨씬 만들기 쉬우니   여러분도 한 번 간단히 만들어 드셔보세요.
봄동겉절이,겉절이 맛드이면 김장김치 안 먹으려해서 만들지 말자 생각했는데 싱싱한 봄동을 보니 그 생각 잠시 잊어버렸네요   휘리릭 버무린 봄동 겉절이 입니다 
달래겉절이,봄내음 물씬 풍기는 봄나물! 바로 달래예요! 보통 달래로 달래된장국 끓여드시죠~? 오늘은 달래겉절이를 소개해드릴테니   달래겉절이해서 드셔보세요! 향긋한 달래향과 너무 잘 어울려요  따끈한 밥에 비벼드셔도 좋아요! 
고추장,용량만 잘 맞추면 생각보다 간단한 조청고추장
돼지고기약고추장,입맛 없을때 밥에 쓱쓱 비벼먹으면 환상♡ 너만 있다면 다른 반찬 다 필요없어!!@.@ 세상의 모든 레시피 만개의레시피
초고추장,회에 찍어먹고  미나리 풋마늘  더덕처럼 쌉싸름한 향의 나물을 데쳐서 무쳐먹고 비빔소면에도 좋아요! 칼칼한맛을 좋아하신분들께 좋아요
오이소박이,간단하고 초보에게도 금방 따라할수 있는 ... 또 중독성이강한맛  유럽에 계신분들은 배추김치 구하기 힘들어 자주 김치를 못해먹지만 오이는 쉽게 구하기쉬워 김치대용으로 또는 적은양 만들때 좋아요! 
약고추장,3월의 첫날 봄을 맞아 집에 꽃이라도 한송이 나둬야 할 것 같아요 식탁에도 싱그러운 새싹비빔밥을 올려봤어요  비빔밥은 고추장 양념이 포인트! 입맛 살리는 소고기 약고추장을 만들어 봤어요 
양배추물김치,양배추와 무를 가지고 양배추요리  물김치를 만들어봤답니다. 양배추 물김치 한 통 담가 놓으니  한 달은 거뜬히 먹을 있겠더라고요. 
된장,시중 마트에서 판매되는 된장이 3%라면 믿으시겠어요?  몇년전 방송에서 알게된후~~  그때부터 조금 번거롭더라도 집에서 된장을 담아 먹기 시작했어요.  정월장이 가장 맛있다고하여 음력으로.. 정월이 가기전에 후다닥 만들어 두었답니다.(어찌나 든든한지..ㅎㅎ)  장 담그기 좋은날은 말날이나 손 없는날이 좋다고 합니다.  장을 담근후 40 ~ 60일후 장 가르기를 하면 된답니다.~~  된장 담그기 생각보다 어렵지 않으니 저랑 한번 담아 볼까요?
새우장,짭쪼름 달큰~한 간장양념이 잘 배인  탱글~ 쫀득한 식감의 새우장은 밥도둑!이죠.
만능맛간장,집밥 백종원님께서 다시 봄이 되니 찾아 오셨네요.. 오늘은 찌개나 볶음밥등 다양한 요리에 쓰일 수 있는 만능맛간장을 소개해드릴께요
감태김치,배추김치와 감태가 어우러져 시원하면서 매콤한 그 맛. 한 입 먹으면 기름진 고기의 느끼함을 잡아준답니다. 만들기도 쉬운데  생각보다 맛있어서 나도 모르게 젓가락이 저절로 간답니다.
봄동더덕나박김치,김치명인 강순의님이 티비에서 나와서 얘기해준 것을 기본으로 하여 나박김치를 담갔어요 -다시마물을 베이스로 할 것 -다진마늘을 넣을 것 -더덕을 넣는 것 -사과 밤 배를 넣지 말것  그리고 거기에 저는 배추 대신 요즘 흔한 봄동을 넣어봤어요
콜라비깍두기,우리가 즐겨 먹는 김치에는 다량의 나트륨의 함유되어있답니다! 나트륨섭취를 줄이려면 우리가 먹는 김치부터 저염김치로 바꾸어야하죠! 오늘은 저염김치를 소개할까해요 깍두기는 무로만 담글수있다? 아니예요 비타민의 왕  콜라비로도 맛있는 깍두기를 담글수있답니다! 
미나리겉절이,상큼한 미나리를 가지고 미나리 겉절이 만드는 방법 공유할게요
만능맛간장,집밥 백선생 시즌3에서 가장 히트는 아무래도 만능맛간장 아닐까요^^ 두루두루 사용이 가능한 백종원의 만능맛간장은 무조건 만들어보세요 :D
나박김치,남편이 소화도 안되고 입맛이 없다고 하네요.나박김치가 먹고 싶다고 해서 만들어 봤습니다.감미료를 넣지 않고 대신 배를 넣었습니다. 약하지만 자연적인 단맛을 내서 깔끔하고  단백하고 건강한 맛입니다.만들고 하루만에 아직 숙성이 안된것 부터 먹기 시작 했답니다. 시원한곳에 일주일 정도 두었다가 냉장고에 넣었습니다. 
오이김치,안녕하세요. 해를 품은 땅 스페인의 큰바라기 입니다. 젓갈없이 스페인에서 간단히 구할 수 있는 재료로 오이김치를 만들었습니다.  오이무침에 가깝지만 당당히 오이김치라 명칭합니다. 하하 저는 크기별로 적당한 주방도구 및 예쁜 식기를 보유하지 않아 사진상 음식이 더 돋보이거나 아니거나 둘 중 하나일거라 생각합니다. 더욱이 사진에도 소질이 없어 첨부할 사진이 조금 미비하네요.^^  하지만 정말 맛있는 오이김치가 완성 되었답니다.
봄동세발나물겉절이,봄이여서 나물들이 시중에 많이 나오는데~ 이것저것 섞어 요리해보네요~ 식감도 좋고 맛두 좋으네요!!!
배추겉절이,김. 치는 어려워도 겉절이는 간단하니깐!! 배추 한통 사서 국도 끓여 먹고  전도 부쳐먹고  겉절이까지.. 알뜰하게 다 먹었나 봐요 면이랑 넘나 잘 어울리는 배추겉절이
배추겉절이,먹어도먹어도 줄지않는 배추~     배춧국 해봤는데 맛있다고 매일 그것만 해줄수없는일이고~  매일외식해서 배추전도 가끔해먹고~  조금씩 뜯어먹다보니 이렇게 남았다는~~~ 
달래간장,밥숟가락 계량 입니다.
오이소박이김치,오이소박이 김치 제대로 담으려면 손이 여간 가는 게 아니죠? 오이 절이고 칼집내고 풀쑤고 속재료 따로 준비해서 버무리고 칼집낸 오이 사이에 속재료 집어넣고... 보기엔 예쁘지만 막상 먹을 땐 불편해서 가위로 잘라먹게 되고 남은 양념도 많이 버리게 되고... 그래서 전 그냥 겉절이처럼 간단버젼으로 합니다.
부추겉절이,봄 부추는 인삼보다 좋다고 하네요~ 몸에 좋은 부추로 간단하고 맛있게 건강을 챙겨요
갓겉절이,코 끝이 찡한 알싸한 맛의 홍갓과 오독오독 씹히는 밤과 함께 먹으면 겨울에 잃었던 입맛을 되살려준답니다.
만능맛간장,안녕하세요? 밥심은 국력입니다. 어느 집이든 고추장  된장  간장 등 장이 맛이 있어야 음식 맛이 좋은데요. 그래서그런지 요즘은 만능고추장  만능된장  만능맛간장 전성시대죠. 요런 만능장 하나만 있으면 쉽게 맛을 낼 수 있기 때문이지요. 오늘은 백종원표 만능맛간장을 알려드릴게요. 과일 등이 들어가지 않아서 맛이 달지 않은 게 좋구요. 그래서 특히 찌개용 맛간장으로 사용하시면 더욱 좋아요. 그럼 보시죠.
깍두기,요즘 무가 세일을 많이 하네요. 하나에 990원. 집에 김치가 떨어진지도 어언~~ 한달이 되어 갑니다. 신랑이 집에서 밥을 잘 안먹으니 김치도 뭐.. 별로 신경쓸 일이 없네요. 근데.. 라면 먹을때 아쉬움..ㅜㅜ 무도 싼데 깍두기나 담가볼까하고 사왔더랬지요..
만능맛간장,집밥백선생3 백종원 찌개용 만능맛간장 당연히 저도 만들어보았어요! 쉽게 있는 재료들로 만들수 있어서 더 좋았어요.
유채겉절이,피로회복과 면역력강화에 좋은 유채겉절이 아주 간단하게 겉절이로 먹어요
오이소박이,오이 소박이 황금 레시피 그냥 저만의 방법이에요 ^^그리고 생에 처음 만들어본거에요. 전에 남편님을 위한 열무김치 성공후 탄력받아 요즘 한창인 오이로 오이소박이 만들어 보란 남편님의 무심코 던진 한마디에 또 도전을 하고 말았네요
봄동겉절이,봄에 막 나온 파릇파릇한 봄동으로 집에서 바로 겉절이를 무쳐 상큼하게 한 입 먹으니 진짜 봄이 다가왔다는 느낌이 드네요. 오늘 마트에 가셔서 신선한 봄동 사다가 빠르게 후다닥 만들어 상큼한 봄의 기운을 느껴보세요.
갓겉절이,지난가을 김장을 끝내고 갓을 조금 월동시켰어요. 이제 김장 김치가 물릴때도 _지요 ㅎㅎ 갓이든...하루나든..봄동이든... 겉절이 맛을 보면 김장김치는 천덕꾸러기가 되지요 ㅎㅎ
봄동달래겉절이,맛도 효능도 좋은 봄동과 달래로 봄을 느껴봐요 ♪
오이깍두기,오이소박이 처럼 손이 많이 가지 않는 간단하게 만드는 오이깍두기!!!! 함께 만들어보아요.
열무,블로그 이벤트 당첨으로 열무가 택배로 날아왔습니다. 식탁에 자주 오르는 열무로 김치  설김치  된장국을 끓여보았습니다.
오이겉절이,봄이라는 말에 걸맞게 어제는 어찌나 포근하던지~ 오래간만에 시장 가서 봄동  달래  유채나물 등 맛난 봄나물을 잔뜩 담아왔었어요.
알배기배추봄동겉절이,무쳐서 바로 먹는 아삭한 식감의 겉절이 알배추랑 봄동으로 겉절이했어요
오이김치,오이 김치는 조금씩 자주 만들어야 더 맛있어요 마지막까지 아삭하게 먹는 오이김치 방법을 소개해요
청경채겉절이,봄엔 바로 양념해서 아삭아삭한 요리~ 자주 하게 되는데요 그중 청경채 겉절이 해보았어요  양념에 아삭한 맛까지 잘 어울려서 입맛을  사로잡네요  
봄동겉절이,시원하고 아삭한게 뽀인뜨! 밥 한그릇 뚝딱! 봄동 겉절이♥  세상의 모든 레시피 만개의레시피
열무김치,생생정보통 열무김치 레시피대로 생에 처음 열무김치를 담가봤습니다. 나름 여러 레시피가 있는데 가장 시간이 적게 걸리게 담그는 방법이라고해서 생생정보통대로 했어요.
맛간장,이번에는 만능맛간장 찌개용이다  집밥백선생3에서 처음으로 선보인 만능맛간장 이것만 있다면 정말 모든 찌개와 볶음요리는 금새 뚝딱! 얼른 만들어서 냉장고에 보관하세요 
설렁탕깍두기,우연히 티브이를 보다가 임짱 깍두기라고~저도 따라 해봤어요^^ 아삭하니 국물은 시원하고 개운하네요~
만능맛간장,백종원씨가 정말 제 스승인냥.. 너무나도 잘 배우고 있는 요즘.. 간단하게 알려주니. 혼밥에 딱인 백선생님 메뉴. 요즘 혼밥을 자주 하는 백설기에게는 아주 유용한 메뉴에요. 요런 맛간장같은 만능소스가 있다면 당연히 얼른 낼름. 만들어둬야 백선생 레시피를 언제든 따라할 수 있다는 점.
갓물김치,오랜 시간에 걸려 만들어진 홍갓을 한 젓가락 들어 먹어보면  홍갓의 알싸한 맛이  조금사라진 국물 구석구석 시원한 맛이 가득 밴 부드러운 김치 맛을 느낄 수 있답니다. 자연의 기다림 끝에서 느낄 수 있는 김치 유산균의 시원한 국물 맛은 사이다와 비교해도 뒤지지 않는 시원한 탄산 맛이 난답니다~
돼지고기강된장,강된장 하나면 없던 입맛도 돌아온답니다. 입맛 없을때 뚝딱 만들어서 밥한공기 뚝딱 ♡
만능맛간장,집밥백선생3 찌개용 만능맛간장 비법 그대로 따라하기 온집안이 간장냄새로 가득~~해졌어요. 짠내음이 있을텐데 오늘은 살짝 맛난 내음도 함께 곁들인 간장달이는냄새.. 어렸을땐 엄마가 간장달이실때 그렇게 싫었는데. 오늘 쭈니 돌아오면 그럴까 싶기도하네요. ㅋㅋ 요즘 핫한 집밥백선생3의 요리들중 찌개용맛간장이 꽤 따라해보고싶더라구요. 무엇보다 진간장은 사과 양파등 넣어서 맛간장으로 달여먹는데 찌개용 맛간장은 단맛대신 깊은맛을 더했더라구요. 시판되는 간장들중 요즘 볶음용간장 국간장등 여러가지 있는데 조금 부족한 맛이라면 이번에 한번 따라해보세요.
만능맛간장,만들어두면 편리한 만능맛간장 찌개 볶음용으로 사용가능해요
단배추열무김치,빨갛게 버무린 단배추 열무김치
쪽파김치,봄에 올라온 쪽파로 갓 담으면 알싸한맛  익히면 익힌대로 맛있는 쪽파김치입니디
봄동겉절이,씹으면 씹을수록 봄동이 고소합니당
쯔유,쯔유 만들기 일본식 간장 가쓰오부시로 쯔유 만드는 방법
알타리김치,봄 알타리는 무우가 큰게 아삭하고 맛있네요
맛된장,   벌써 한낮에 햇볕이 비추니까 춘곤증이 오는지요~~  잠이 솔솔 오는 것 같아 좀 쉬어야지 하면 어느새 잠이 싹 달아난답니다~~~~     어제 만들어놓은 맛 된장으로 곤드레 나물 무쳐서 맛있게 먹었답니다~~     아침에 청소하면서 맛 된장 만드는 방송을 얼핏 보았지요~~~  그래서 제가 조금 보충해서 제 나름대로 만들어보았어요~~~~    
얼갈이김치,      얼갈이배추와 상추를 보내주셨어요~~~~  빨간농장에선 얼갈이 열무 등 만은 농작물을 키워서 판매하는 곳입니다~~~  혹시나 필요하신 분은 위 주소로 가보세요~~~    
우렁쌈장,고소하게 들깨가루를 넣고 걸쭉하게 만드는 우렁쌈장이지요. 견과류까지 들어가서 고소가혹 짜지 않아서 양배추쌈과 상추쌈에 싸서 먹으면 맛있는 우렁쌈장이예요. 
상추겉절이,고기 먹을때 상추 겉절이 올리면 다른 양념 다 필요없다~~~♥  세상의 모든 레시피 만개의레시피
달래간장,봄맞이 제철나물을 해먹고 싶었으나 비루한 자취생이라 그냥 간단하게 봄을 느껴보려고 해먹었어요. 만능양념이라 한번 만들면 간장계란밥에도 비벼먹고 김구이와도 함께 먹어도 맛있으니 효율성 만점 ^^
쌈장,백종원 아저씨의 쌈장 레시피를 참고해 만든 쌈장입니다. 양배추 삶아서 먹어도 good! 보쌈이나 삼겹살  한우 구워 먹을 때도 끝내주는 쌈장 만드는 법  바로 시작해요 ^^
오이소박이,초벌한 부추로 오이 소박이를 하였답니다~♥ 우리 가족은 소박이를 좋아해요~♥ 한동안 잘 먹을꺼같아요~♥
배추김치,3월 말~ 개나리.진달래. 벗꽃 많이 피었네요~ 새 김치가 생각나 김치 냉장고 통으로 한통 담아보았네요~♥
파김치,요즘같이 김장김치가 물릴 즈음에 담아먹는 파김치..최곱니다. 
청경채오이김치,거의 만병통치약의 효능효과를 가진 청경채와 싱싱한 오이 부추와 당근을 더해 봄입맛과 기운을 살리게 해줄 봄김치를 담갔어요 3311양념장을 이용하니까 김치 담그는 것 쯤 일도 아니더군요
봄동겉절이,김장김치 드시고 계시죠? 얼마전에 무 사서 깍두기 담가먹고는 다시 김장김치를 먹고 있어요. 이웃님들 블로그에 올라는 봄동을 보고 저도 오늘 장보러 갔다가 사왔어요. 제가 익은 김치보다는 방금 담근 김치를 좋아하는지라서 봄동겉절이를 어제 저녁에 휘리릭 했어요. 뒤에서 아들냄은 설거지를 해주겠다며 고무장갑을 끼고 설거지중이였어요. 일년에 한두번은 해주는듯해죠. 사진 찍어서 인증샷 남겨주고...ㅋㅋㅋ 그럼 이제부터 #봄동겉절이 만드는법 레시피 시작합니다.
파김치,저희 중딩 딸래미가 어릴적부터 파김치를 좋아 했다지요. 잘 익은 파김치 닭곰탕에 넣어 먹으면 쥑인답니다. 특히 엄마 파김치보다 외할머니 파김치가 맛있다나요. 그래서 텃밭의 쪽파 뽑아다가 저희 친정 엄마 파김치 레시피로 담궈 익기도 전인 파김치를 목살 구이에 돌돌 말아 먹으니 끝내 줍니다. 대신 아침에는 드시지 마시고 저녁에 드시고 가족끼리 근접 대화는 삼가해주셔요~
파김치,
쪽파김치,?쪽파김치맛있게담그는법! 맵고 아린 맛 쪽파 맛은 잊자!!   쪽파김치를 담그고 나면 쪽파가 아리다는  그런 말은 쏙 들어간답니다.  이렇게 쓰린 쪽파도 숙성되면 밥 도둑으로 변하지요. 
배추겉절이,한동안 김장 김치만 죽어라 먹었더니 신선한 배추 겉절이가 너무 먹고 싶은 거 있죠? 그래서?어제 퇴근길에 마트에서 알배기 배추 하나를 사와 오래간만에 배추 겉절이를 만들어 봤어요.
하루나김치,요즘 봄동김치를 너무 맛있게 먹어 봄동사러 가니 없네요 봄동철이 끝났나봐요 ㅋㅋ 그래서 대신 하루나를 사왔어요 하루나가 유채나물 이라는거  이젠 아시죠^^ 하루나도 이맘때 아님 먹을수 없는 겉절이라 봄동대신 담궜지요 #하루나 나물로도 무쳐 먹지만 전 겉절이로 담궈먹는것도 맛있더라고요 이때 아님 못먹는 하루나김치 담궈드셔보세요^^
유채겉절이,집에서 빠르게 바로 무쳐 봄에만 느낄 수 있는  유채의 상큼한 향이 입안에 잔잔히 퍼져드네요. 생각보다 너무 맛있게 무쳐져서 두 끼 먹을 분량으로 많이 무쳤는데도 그 자리에서 뚝딱 다 먹어버렸답니다.
만능맛간장,집밥백선생 시즌2에 이어 국거리 용으로 새로 나온 만능맛간장! 저도 도전해보았어요~+_+♡
파김치,김치는 묵은지  김장김치  갈치김치...  지난 설날에 휴식을 취하겠다고 이마트몰에서 주문한 10만원치 중   5종 라면 뭉치들이 저희 식사를 책임지고 있어서..  라면이라도 맛있게 먹자며... 파김치를 담기로 했어요~ 
참치강된장,누구나 손쉽게 만들수 있는 밥도둑 참치강된장
굴젓,굴사랑하는 일인이기에 막바지 굴을 주문해서 굴젓담아 봤어요~겨울보다 탱글탱글 하진 않지만 그래두 바다향가득 품어 맛나네요^^
포기김치,묵은 김치도 맛있지만 김장때 남은 양념을 냉동보관 했다가 김치양념으로 버무렸어요
